SMILES,LOG HLM_CLint (mL/min/kg),uidx
COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,1.580411726,876
O=c1ccc(-c2ccc(F)cc2)nn1Cc1ccncc1,0.888684847,1193
CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,1.975017998,1658
CC(=O)N1CCC2(C=Cc3cc(C)c(C)cc3O2)CC1,1.092194121,1990
COc1ccc(NC(C)=O)cc1NC(=O)CN(Cc1ccccc1)C(C)C,3.128647043,2284
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.675686709,782
Cc1cccc(NCCN2C(=O)CCC2=O)n1,0.675686709,1966
Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,1.964127577,884
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,1.781252594,145
CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,2.49343156,934
Cc1cc(Cn2cnc(C#N)c2C#N)c2ccccc2n1,0.675686709,2311
COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,1.584059705,199
CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.257318513,1439
N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,0.682415862,2529
Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,1.207149453,2144
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,1.974212235,498
COc1ccc(OC)c(Cn2cnc3cn(C)nc3c2=O)c1,0.675686709,2420
O=C(NCCc1ccc(F)cc1)n1ccnc1,1.598757687,3028
Cc1cc(C)nc(SCC(=O)N2c3ccccc3C(C)(c3ccccc3)CC2(C)C)n1,3.372714293,2783
CC(C)N1CCN(CCCSc2ccccn2)CC1,2.10818942,2171
c1nn(C2CCOCC2)cc1Nc1ncc2nnn(-c3ccc4cn[nH]c4c3)c2n1,1.985754205,1911
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,0.675686709,1604
Cc1ccc(OCc2noc(-c3ccsc3)n2)cn1,1.748823493,1520
COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCN(C)CC1,0.76930346,147
O=c1[nH]c2cnccc2n1Cc1ccccc1,0.675686709,1381
COCC1(CNC(=O)c2ccc(-n3cccn3)cc2)CCC1,1.260357642,2302
Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1,1.974221452,974
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,1.646717325,1516
O=C(NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1)N1CCC1,0.675686709,1021
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,0.675686709,59
Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1,1.283052343,1207
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,1.552510041,1432
Cc1cc(C(=O)N2CCS(=O)(=O)CC2)c(C)o1,0.675686709,2873
Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1,0.675686709,2510
COc1cc(C(=O)O)c(N)c(OC)c1OC,0.675686709,1237
Cc1cccc(OCCn2c(N)nc3ccccc32)c1,0.693287157,1734
CCCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.675686709,1120
O=C(CCc1ccc(Cl)cc1)N1CCCC(c2n[nH]cc2-c2cccc(F)c2)C1,2.968260608,1465
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,1.458411201,844
CC(C)c1nnc(CNc2ncc(Br)cn2)n1C,0.675686709,1996
CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1,0.675686709,643
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,0.762078087,2612
CCc1cccc(C)c1NC(=O)c1ccc(C)o1,0.675686709,1889
O=C(NCCCn1ccnc1)N1CCC12CCC2,0.675686709,372
CN(Cc1ccc(Cl)cc1)C(=O)c1ccc(-n2ccnc2)nc1,0.675686709,1441
Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,1.11320777,156
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,1.523538372,113
O=C(c1ccc(NS(=O)(=O)c2cccc3cnccc23)cc1)N1CCCC1,1.427112676,2331
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,2.708153952,2664
CC(=O)NC1CCC(NCCSc2ccc(C)cc2)CC1,1.808946556,2183
c1ccc(-c2ccc(CN3CCCCCCC3)cc2)cc1,1.596179092,167
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,0.781611782,640
Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1,0.675686709,1354
Cc1cccnc1NC(=O)CCn1cnc2ccccc21,0.675686709,429
CCn1nccc1CNc1ncccn1,0.675686709,1886
COCCc1nsc(Oc2ccc(C)cc2Br)n1,2.170475875,2402
O=C1CN(C(=O)c2ccc(Cl)cn2)CCN1CCc1ccccc1,0.860517677,2585
CCNc1ccnc(N(C)Cc2nc3ccccc3n2C)n1,1.469100046,1583
Cc1nn(C)c(C)c1C(=O)NCc1ccccc1,0.675686709,699
CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,2.436576064,2096
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,0.675686709,868
c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,1.02796086,715
O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,0.675686709,847
CC(C)(C)NC(=O)Cn1nc(C(c2ccccc2)c2ccccc2)oc1=O,1.350616237,1060
CCNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,1.412443747,329
Cc1nc2n(c1CN1CCN(c3ncccn3)CC1)CCCC2,1.463370327,2045
CC(C)c1nc(/C=C/c2cnn(C)c2)ncc1C(=O)O,0.675686709,2804
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,2.60607381,591
O=C(O)c1cnc(/C=C/c2csc(-c3ccsc3)n2)s1,0.895864351,1450
Cc1ccc(CNc2ncnn2C)nc1,0.675686709,2379
CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1,0.675686709,1813
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1.83466862,1202
Cc1nnc(-c2ccc(N3CCC(Oc4cc(F)ccc4Cl)CC3)nn2)o1,0.675686709,3056
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,1.222690465,521
COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,0.675686709,1832
CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,1.695253962,173
c1cc(CNc2ncc(-c3cnccn3)c(C3CC3)n2)ccn1,1.397870516,2239
O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,2.117606004,2149
Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,1.264274615,1524
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,0.675686709,907
C=C(C)COc1cccc(C(=O)NCc2nncn2C2CCCCC2)c1,2.199618068,1249
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.909876818,40
Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,2.066225262,1185
c1cncc(-c2nnc3n2[C@H]2CN(Cc4cccs4)C[C@H]2CC3)c1,0.858236335,2281
CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1,0.675686709,1058
O=C(CN1CCCC1=O)NCC1(CO)CCCC1,0.675686709,2104
c1ccc2nc(NCCn3ccnc3)cnc2c1,0.941809473,2648
Cc1cc(C)c(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)c1-n1cnnn1,2.07120796,1125
Cc1cccc(C)c1OCCn1nnnc1C,0.675686709,2634
O=C(Nc1ccn(CC(F)F)n1)NC1CCN(C2CCCC2)CC1,0.675686709,2046
COc1cc2cc3c(nc2cc1OC)OCCN(C1CCCCC1)C3,1.520588327,2228
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.57209289,802
CNC(=O)CN(C)c1cccc(F)c1C#N,0.675686709,577
O[C@@H]1C[C@@H](c2nc(-c3cccnc3)no2)N(CCCc2ccccc2)C1,2.031913164,1280
COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,1.060055365,1094
Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,1.262759495,2583
Cc1cc(C)c2ccc(C(=O)N3CCN(c4ncc[nH]c4=O)CC3)cc2n1,0.675686709,2524
O=C(Nc1ccncc1)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,1.346685415,2340
Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,1.46386314,2151
O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,2.43650295,1765
c1ccc(-c2noc(NC3CC3)n2)cc1,1.920138986,181
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,1.799850374,855
Cc1cc(C)cc(OCCN(C)C(=O)NCCS(=O)(=O)N(C)C)c1,1.572464987,2365
O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,2.645352502,259
CC(C)(C)OC(=O)NCc1ccc(C(=N)NC(=O)OCc2ccccc2)cc1,1.9259718,1429
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.177074546,86
COc1ccc(-c2ccc(CNc3ccc(CN4CCC(C)CC4)cc3)cc2)cc1,2.092731169,1783
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,2.189582946,645
Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,1.942241269,242
Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@@H](O)[C@H]1O,0.675686709,2757
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1,0.675686709,1610
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1,0.675686709,1121
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,0.991226076,63
COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,1.895030067,1009
O=C(NCc1ccc(F)cc1)c1ccccn1,0.675686709,682
Cc1ccc(S(=O)(=O)N2CCC(c3nnc(-c4cccnc4)o3)C2)cc1,1.619958968,1915
CC(C)N1CCC(O)(c2ccccc2F)CC1,0.675686709,897
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,1.594094078,822
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,2.123531517,2361
CN(C)S(=O)(=O)Nc1ccc(-n2ncc3ccccc32)cc1,1.332761536,1089
CCn1ncc(CN(C)C(=O)c2ccc(-c3nc(C)cc(C)n3)cc2)c1C,1.285804764,1879
Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,1.445993182,2842
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,0.808346036,2730
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2ccccc2-c2ccccc2)n1,1.488790358,2038
CC#CCNc1ccc(-n2cnnn2)c(C)c1,1.323417121,251
C[C@@H]1NC(=O)N(CCC2Cc3ccccc3C2)C1=O,0.675686709,2052
c1ccc(Cc2nnc(NC3CCOCC3)s2)cc1,0.675686709,981
O=C(Cn1ncc2ccccc21)Nc1ccc2c(c1)CCO2,1.136815658,2905
Cc1nnc2ncc(-c3cccc(-c4ccnn4C)c3)cn12,0.675686709,2059
O=C(NCC1CC1)c1cncn1-c1ccc(F)cc1,0.675686709,1231
CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1,1.087035665,1680
CONC(=O)c1cn(-c2ccc(Br)cc2)cn1,0.675686709,1811
CC(C)c1nnc(NCc2ccn(C)c2)o1,0.675686709,895
CNc1nc(C)nc(N[C@H]2CCC[C@@H](C(=O)NCc3ccc(C#N)cc3C(F)(F)F)C2)n1,1.265030198,2641
O=C(NCCc1ccccc1)c1cnccn1,1.129174103,1027
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1,0.675686709,1551
Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,1.221153322,1408
CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,1.430671559,1437
CCS(=O)(=O)N(C)c1ccc(N(C)C)cc1,0.675686709,1969
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,1.10561236,1571
CC(C)N(C(=O)Cn1cccc2cc(C(F)F)nc1-2)C(C)C,2.45448356,1877
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,0.675686709,48
Cc1nc(-c2cccc(C(N)=O)c2)sc1-c1ccc(F)cc1,1.257846502,2790
CN1CCN(c2ccc3nc(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)[nH]c3c2)CC1,2.248341157,2981
CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCCCC1,2.361629637,2110
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,0.675686709,1126
c1ccc2[nH]c(SCc3cn4ccccc4n3)nc2c1,1.935713784,1663
CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1,1.708803183,2609
CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,1.860308054,110
CCOc1ccc(CC(=O)N2CCC3(CC2)Nc2cc(C)ccc2-n2cccc23)cc1OCC,2.270932586,2900
CCNC(=O)N1CCC(c2nc(-c3ccccc3)no2)CC1,0.675686709,451
CCONC(=O)c1sc(C)nc1C,0.675686709,1445
O=C(Nc1c(F)cccc1Oc1ccccc1)c1cnccn1,1.539402325,2820
CC(C)(C)OC(=O)NCCCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@@H](O)[C@H]1O,2.042843173,2536
CN(C)c1ncc(CN2CCC(Cc3ccc(F)cc3)CC2)s1,1.634698895,2803
CNc1ncc(CN(C)CCN2CCCCC2)cn1,0.823343791,1957
Cc1cc(-c2cn(C)nc2[C@H]2CC[C@H](CNC(=O)C(C)C)CC2)on1,0.675686709,1998
COc1ccc(CC2CN3CCN(C(=O)OCc4ccccc4)CC3CO2)cc1,1.521504202,2082
O=C(NC12CCCC1NCC2)c1ccc(-c2cn[nH]c2)cc1,0.675686709,3074
Cn1c(=O)c(C(=O)CSc2nc3ccccc3n2C)c(N)n(Cc2ccccc2)c1=O,2.92364496,2306
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,2.329509744,841
COCC1(CNS(=O)(=O)c2ccccc2)CCC1,1.486472985,1891
CN(C)c1ccc(C(=O)N2CCN3C(=O)N(Cc4ccccc4)C(=O)[C@H]3C2)cc1,1.477237051,1602
c1ccc(-c2noc(C3CCNCC3)n2)nc1,0.675686709,2778
OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,0.845903839,780
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,2.527626035,576
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,0.675686709,315
O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2,1.794104471,1472
CO[C@H]1CC[C@H](C(=O)NC[C@H]2CC[C@H](c3nnc(-c4nccc5ccccc45)o3)CC2)CC1,2.011430872,716
COc1cc(CNC(=O)NC2CCCCC2)cc(OC)c1O,0.675686709,654
COc1cc(CCNC2CCC3(CC2)OCCO3)ccc1F,1.782716219,2674
Fc1ccccc1CN1CCN(c2ncccn2)CC1,1.927878283,547
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(F)c2)C1,2.447729993,106
O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.168114287,1756
Cc1csc(CCNc2ncccc2C#N)n1,1.863310961,1638
Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1,1.048208667,1146
Cc1ccc(OCC(=O)Nc2cc(C)on2)nc1,0.675686709,2756
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.962132469,1458
COC(=O)C1=NOC2(CCN(CCCCCF)CC2)C1,2.299204298,2449
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,1.561387637,60
COc1cc2nc(N)sc2cc1OC,0.675686709,581
Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,2.272319764,704
Cc1nc(C)c(C(=O)Nc2ccc3ncccc3c2)o1,1.125871467,2771
O=C(CSCCc1ccncc1)Nc1ccccc1,1.291768324,2575
Cc1nc(CCNc2cnccc2C#N)cs1,1.745191942,2872
Cn1cccc(C(=O)NCc2nc(C(C)(C)C)no2)c1=O,0.675686709,2133
COc1ccc2c(c1)C(=O)N(c1ccc(C)cc1)C(=O)C2,1.47424541,3003
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,1.818252294,838
COc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.044112311,1055
O=c1ccc(C2CC2)nn1CC1CN(CC2(O)CCCC2)C1,0.675686709,1014
C[C@H](Cn1nc2c(cc1=O)CCCCC2)NC(=O)Cc1cccs1,2.185986704,2843
Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,0.675686709,272
CCN(CC)C(=O)CSCc1cncc(F)c1,1.493959675,1914
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,1.345863629,813
CCCCN(C)C(=O)Nc1cc(C)ccn1,1.615918504,957
Cn1c(-c2n[nH]c3c2CCCC3)nnc1N1CCC2(CNC(=O)C2)C1,0.675686709,3063
COc1ccc(CC(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cc1OC,2.077560479,1552
Cc1nc(O)c(Cl)c(N(C)CC2CCN(C)CC2)n1,0.675686709,2578
O=C(OCC1CCSCC1)c1cccc(-n2cccn2)n1,2.831560733,2398
Cn1cc(NC(=O)c2ccc(OCC3CCOCC3)nc2)cn1,0.675686709,1591
N#Cc1ccccc1NC(=O)CCc1ccccc1,1.203141719,2167
Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,1.244103863,2230
Nc1nccc2ccc(-c3cccc(F)c3)cc12,2.31936635,1781
COc1cccc(Oc2ccc(NC(=O)CN3CCOCC3)cn2)c1,0.675686709,1919
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,1.114210528,513
CC(C)n1cnnc1-c1cccc(N2Cc3ccc(Br)cc3C2=O)n1,0.778946728,2021
Cc1cccc(N(C)C(=O)COC2CCCC2)n1,1.651054993,1292
CN(CCc1ccccc1)C(=O)CC#N,0.675686709,1483
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12,1.791360769,1528
O=C1CCC(=O)N1CCSc1ncc(-c2ccc(F)cc2)[nH]1,1.551815822,2080
O=C(NCCc1cccc2cccnc12)C1CCCCC1,2.199173535,1816
NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,1.110252917,1999
Cc1nc(C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)n[nH]1,0.778006461,2795
Cc1cc(C(F)(F)F)nc(N(C)Cc2c(C)noc2C)n1,1.9625398,2727
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,0.675686709,2160
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,0.888235673,707
Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,2.1041353,2109
Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,0.675686709,1710
COc1ccc(-c2c(C)n[nH]c2C)cn1,0.675686709,495
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,2.347780667,62
O=C(Nc1ccc(C2CCCCC2)cc1)c1ccc(S(=O)(=O)NCc2cccnc2)cc1,2.288037986,2798
CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,2.202093076,933
CNc1nc(Nc2cnn([C@H]3CCN(C4COC4)C[C@@H]3F)c2Cl)ncc1C(F)(F)F,1.02596091,2638
Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,0.959613711,2146
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,2.338143609,1530
O=C(c1ccc(O)cc1)N1CCN(c2ncnc3c2CCC3)CC1,1.082928915,2226
CN(CC1(CO)CCC1)C(=O)CCN1CCCCC1=O,0.675686709,2364
Cc1nnc(COc2cccc(-n3ccnc3)c2)n1C1CC1,0.675686709,2649
CN(C)c1ccnc(NC(=O)c2cnsn2)c1,2.211774429,3037
Cc1nc(CS(C)(=O)=O)sc1C(=O)Nc1ccccc1,0.675686709,2889
COCCCNc1ncc(-c2cc(C)no2)c(C(C)C)n1,1.523226042,1925
O=C(NCCc1ccc2c(c1)OCO2)C1CCCC1,1.440121603,1540
CC(C)Cc1cc(CN2CCN(S(=O)(=O)N3CCOCC3)CC2)n[nH]1,1.331690426,2517
O=C(C1CCCN(Cc2cc3c(cc2O)OCO3)C1)N1CCOCC1,0.732071941,966
CN(C)c1ccnc(C(=O)Nc2ccnn2-c2ccc(C#N)cc2)c1,1.876240941,2789
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,2.090864442,443
O=C(NC1CCCCC1)C1CCN(c2ccncc2Cl)CC1,1.34964657,1305
O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12,0.675686709,1039
CC(=O)N(C)[C@@H]1CO[C@@H]2CCN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)C[C@@H]2C[C@@]1(C)O,1.813207241,2401
N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1,1.028286509,949
Cc1csc(NC(=O)CCc2ccncc2)n1,0.675686709,541
Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,1.386659455,2212
CSc1ncccc1C(=O)Nc1ccc(-c2nnc(C)[nH]2)cc1,0.675686709,1983
CN1N=C(SCc2ccc(Cl)cc2Cl)Sc2c1cnn(C)c2=O,2.13664448,3020
COc1ccc(CNCc2cccc3ccccc23)cc1,2.286790932,724
Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,0.948364056,164
O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,0.675686709,1210
CN(C)Cc1csc(-c2nccn2-c2ccc3c(c2)n(C)c(=O)n3C)c1,0.675686709,1578
COc1ccc(F)cc1-c1ccc(-c2nnco2)cc1,1.377470174,2817
CC(C)c1nccn1-c1cccc([C@@H]2CCCN2C(=O)CCc2ccccc2)n1,2.746029814,316
CCC(C)(C)c1ccc(Oc2ccc(NC3=NN(c4ccccc4)C(=O)C3)cc2)cc1,0.881384657,2944
CC(C)(C)C(=O)N1CCC(CN2CCCC[C@@H]2CO)CC1,0.675686709,1317
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,1.176987875,796
CN1CCC(OC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,0.932930143,1261
O=C(NCc1ccc(F)cc1)c1ccc(-n2ccnc2)nc1,0.675686709,651
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,0.675686709,409
OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1,0.675686709,854
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COC)n1,0.675686709,2085
CCCn1cc(NC(=O)Nc2ccc(N3CCSCC3)cc2)cn1,1.647431874,2055
CCOc1ccc(C(=O)Nc2cnn(C3CCOCC3)c2)cn1,0.675686709,493
Cc1cc(N2CCC(C(=O)NC3CCCCC3)CC2)nc(-c2ccncc2)n1,1.826204424,2694
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,1.341988169,2923
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,1.752632239,2660
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)CCc2c[nH]c3ccccc23)n1,1.704502273,2614
Cc1cc(-c2cnn(CCNC(=O)c3sc(C)nc3C)c2C2CC2)on1,1.376923524,189
Nc1ccccc1OCCn1ccnc1,0.849235091,1312
O=C(NCCc1cnn[nH]1)C1Cc2ccccc2C1,0.675686709,2098
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@H]1OC(N)=O)C2=O,1.32255006,2056
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,1.427680816,36
N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,0.675686709,300
Cc1cc2ccccc2n1CC(=O)N1CCc2ccc(O)cc2C1,1.403566603,1564
N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,1.235275877,1011
O=C(Nc1cncc(Cl)c1Cl)c1cccc(-n2cccn2)n1,1.995424577,2469
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,1.54333533,852
CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)C3CCN(CCC4CCCC4)CC3)cc21,2.273635458,1091
Cc1nnc(N2CCCSCC2)c(C#N)c1C,1.553118092,1411
C[C@@H](NC(=O)N1CCC2(CCOCC2)CC1)c1ccc(F)cc1,0.79190108,1982
Cc1ccc(CCNc2nc(C)cc(C)n2)cn1,1.103974669,2860
Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,1.122936373,1486
Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,1.092720645,1024
CS(=O)(=O)N1CC(c2n[nH]c3ncccc23)C1,0.675686709,1002
COc1cc(OC)cc(C(=O)NCc2noc(-c3ccccc3)n2)c1,1.543074235,2178
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,0.675686709,877
