SMILES,LOG SOLUBILITY PH 6.8 (ug/mL),uidx
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,1.389520466,745
CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,1.666892211,623
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,1.349277527,334
CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1,1.722387094,1669
CCOc1ncccc1C(=O)Nc1sccc1C#N,0.053078443,1966
COc1ccccc1CC(=O)NC1CCN(C)CC1,1.635282638,1002
CC(=O)N(c1ccc(C)cc1)c1nc(Cn2ccnc2)cs1,1.639984248,1003
Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1,1.762453482,1057
CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1,1.751663946,789
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,1.754348336,678
Cc1cccc(Cl)c1-n1c(C)n[nH]c1=O,1.207634367,2090
CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,1.594282029,1619
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,-0.045757491,1968
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,1.573683693,661
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1,1.703377369,1474
O=c1[nH]c2cnccc2n1Cc1ccccc1,1.497896743,1304
Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,1.746166964,1649
Cc1ccc(C(=O)NC2CCN(CC#N)CC2)cc1Br,0.309630167,476
O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1,1.743509765,1775
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,0.69019608,52
CNC(=O)CC1CCN(c2ncccn2)CC1,1.698970004,608
O=c1[nH]c2nc(N3CCc4ccccc4C3)ncc2c(=O)n1-c1ccccc1,-0.698970004,1854
COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,1.528273777,1241
c1nc(Nc2ccc3c(c2)OCCCO3)c2sccc2n1,1.707229419,1758
Cc1nn(Cc2csc(-c3cccs3)n2)c(N)c1C#N,1.597695186,1382
Cc1ccc(C)n1-c1ccc(CNS(C)(=O)=O)cc1,1.383815366,2093
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,1.843232778,538
CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,1.773786445,1630
Cc1ccc(C(=O)Nc2ncccc2C)s1,1.5774918,198
CN(C)CCN(Cc1ccccc1)C(=O)CCC(=O)Nc1ncc(-c2ccccc2)n1C,1.771954749,1335
COc1cccc(C(=O)C[n+]2cc(-c3ccc(F)cc3)n(C)c2N)c1,1.869994,232
O=C(Nc1nc2ccccc2[nH]1)C1CCCO1,1.550228353,1958
CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,1.837525309,90
Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,1.483301952,1290
CCONC(=O)c1sc(C)nc1C,1.462397998,1368
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,1.740125737,998
O=C1CCCN1C(=O)COc1cccc(-c2nnco2)c1,1.739572344,1300
c1cnc(-n2cccn2)c(CNC2CCCC2)c1,1.4827307,966
Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12,1.396722279,1187
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,1.709269961,394
CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C,1.458335626,427
Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,1.514547753,864
CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1,0.960946196,1605
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,1.710117365,41
NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,1.0,784
Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,0.73239376,1707
N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,0.57054294,1762
COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,1.360025089,584
O=C(CSc1ccc(F)cc1)N1CCCC1,1.558468563,1531
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,-0.853871964,1897
Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,1.034227261,1331
COC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,-0.045757491,1981
Nc1nc2ccccc2nc1N1CCCC1,1.474944335,175
COc1ccc2c(-c3ccccc3)cc3nnnn3c2c1,-0.823908741,1884
Cc1cccc(Oc2cc(CN)ccn2)c1C,1.478566496,766
COCC1(c2nc(-c3ccncc3)nn2Cc2cccc(Cl)c2)CC1,1.447623098,1504
Cc1ccc(C(=O)O)cc1NS(=O)(=O)c1csc(C(=O)Nc2ccccc2)c1,1.788804493,989
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,1.501470072,413
Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,0.505149978,666
N#Cc1c(N2CCCC2)oc2nc3ccccc3nc12,-0.522878745,1942
Cc1noc(OCC(=O)N2CCCCCC2)n1,1.701049631,1354
CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,1.279210513,96
O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,1.610660163,840
O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1,1.783689236,829
c1ccc(CCc2n[nH]c(-c3cccc4cnccc34)n2)cc1,1.62024019,885
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,1.399673721,24
Cn1ccnc1COc1ccc(CO)cc1,1.758760544,1961
CNC(=O)Cc1nc(-c2cncc(C)c2)cs1,1.574956776,1402
O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,0.173186268,1584
O=C(NCCc1csc(N2CCCC2)n1)N1CCSCC1,1.720985744,1282
O=C1CCCc2c1[nH]c1cc(-n3ccnc3-c3ccncc3)ccc21,0.814913181,1281
O=C(c1cccs1)N1C[C@@H]2CCCN(C(=O)c3cccs3)[C@@H]2C1,1.800235789,841
COc1cc(CNc2nc3ccccc3nc2C)ccn1,1.428458774,1275
COc1ccc(CN(C)C(=O)C2(C#N)CCC2)cc1,1.752662943,2110
CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2ccccc21,1.618048097,1600
N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,1.769377326,1053
Cc1noc(-c2ccc(NC(=O)Cc3ccccc3)cc2)n1,0.899820502,1455
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,1.719497017,392
Cn1cncc1-c1ncccc1C(=O)N1CCCC1,1.733839001,1258
CCOc1ccc(S(=O)(=O)N(CC)CC(=O)Nc2ccc3c(c2)OCO3)cc1,-0.356547324,1895
NC(=O)Cc1nc(-c2ccc(Cl)cc2Cl)cs1,1.613313161,2117
O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.678973376,1681
O=C(Cc1cccs1)NCc1ccccc1F,1.541454429,1411
CN1CCC(NC(=O)COc2ccc(C#N)cc2)CC1,1.546295835,942
CCc1cc(N(C)Cc2ccc(N)nc2)nc(C)n1,1.562887381,987
CS(=O)(=O)Cc1ccn(-c2ccccc2)n1,1.507855872,1182
Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,1.559547556,1616
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,1.77480883,272
CN(c1ccccc1)S(=O)(=O)c1csc(C(=O)Nc2ccc(C(=O)O)cc2)c1,1.904607364,1964
OCc1ccc(Cn2cc(-c3cc(F)ccc3-n3cccn3)nn2)cc1,1.538322333,560
O=C(Cn1ccnc1)NCc1ccccc1F,1.688063697,1700
COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,1.355259906,540
Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,1.635282638,1724
Clc1ccccc1CNCc1ccc2c(c1)OCCO2,1.389520466,1036
Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,1.217483944,1279
CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O,1.920645001,1744
CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,1.542825427,524
O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,1.667452953,1167
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,0.369215857,1355
Cn1c(C2CC2)nc2c1CCN(c1ncnc3ccsc13)C2,1.702430536,70
COc1ccc(-c2[nH]c3ncccc3c2CN(C)CCOc2ccccc2OC)cc1,-0.522878745,1893
Cc1cccc(OCCn2c(N)nc3ccccc32)c1,1.592398846,1659
COc1cccc(N2CCN(c3nc(C)cc(C)c3C#N)CC2)c1,-0.045757491,1886
Fc1cccc(Cn2nnc(-c3ccccc3)n2)c1F,-1.0,1811
O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,1.783832143,1115
COc1ccc(-c2nnc3nn(C)c(=O)n3c2-c2ccc(OC)cc2)cc1,-0.602059991,1848
CC(C)(C)c1nccc(NCc2ccncc2)n1,1.48301642,1509
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,1.478422188,676
COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1,1.766189693,569
COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,0.709269961,957
C#CCN1CCC(c2nc(Cc3noc(C)n3)no2)CC1,1.695043659,217
CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1,1.544440137,1095
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,1.217483944,563
C#CCNC(=O)c1ccc2c(c1)OCO2,1.415474168,1508
Cc1noc(C(C)C)c1C(=O)Nc1ccccn1,1.765445018,1259
c1ccc(COc2ccc(CNCC3CCNCC3)cc2)cc1,1.401572846,1157
c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,0.618048097,754
Cc1cccc(O[C@H]2CN(Cc3ccc(OCCCO)cc3)C[C@@H]2O)c1,1.79239169,1337
Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,1.560862695,1435
Cc1noc(C)c1CCC(=O)Nc1cccnc1,1.745933158,1025
CN(C)S(=O)(=O)N(C1CCCC1)C1CC1,1.513350799,2014
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,0.431363764,21
O=C1NC(c2ccccc2)=N/C1=C/c1ccc2c(c1)OCO2,-0.508638306,2042
CCCCOc1ccc(-c2cc3c(=O)[nH]ccn3n2)cc1,-0.698970004,1901
C1CCN(c2nc(NC3CC3)nc(N3CCCCC3)n2)CC1,-0.207608311,1909
CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,1.790707287,516
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,1.446692466,219
CC#CCNc1ccc(-n2cnnn2)c(C)c1,1.28780173,174
COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,1.670709595,225
O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,1.529558673,1687
Cc1nnnn1CCN(C)c1ccccc1,1.048053173,1457
COc1cccc(NC(=O)C2CNC2)c1,1.470116353,1609
CN(CCc1ccccn1)c1cnc2ccccc2n1,1.648847708,440
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,1.668385917,411
C=CCN(c1ccc(C(=O)OC)cc1)S(=O)(=O)c1ccccc1,0.350248018,1980
CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,1.738780558,787
CCNC(=O)c1ccc(CS(C)(=O)=O)cc1,1.611723308,103
CCCN(CC)c1ccc(C(=O)N2CCCN(C(C)=O)CC2)cc1,1.684845362,1103
CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,1.651084089,1280
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.855519156,1725
Cc1ccc(CC(=O)NCc2cccc(C(=O)Nc3ccccc3)c2)cc1,-0.420216403,1923
Cc1ccnc(NC(=O)C2CCN(CCc3cccs3)CC2)c1,1.816440168,1946
Cc1cccc2sc(NC(=O)C(C)(C)C)nc12,1.354684554,895
COc1ccc(CNc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1,1.670802284,878
Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,0.409933123,1220
O=C1N[C@@H]2CCN(C(=O)c3ccc(-c4ccccc4)cc3)[C@@H]2C(=O)N1c1ccc(F)cc1,1.498310554,1239
COc1ccc(-c2csc(CC(N)=O)n2)cc1,1.495544338,1849
CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,1.321805484,258
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,1.147367108,284
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,1.9364132,1075
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.78724788,780
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1,1.882524538,858
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(Cc3ccccc3)cccc12,1.476541809,1047
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0.565257343,1950
COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,0.908485019,186
Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,1.813847754,1349
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,1.472463897,469
Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,1.462397998,803
COc1c(C)cccc1CN1CCC(O)(c2ccc(F)cc2)CC1,1.59900924,127
Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,-0.397940009,1806
CN(C)C1CN(c2nc(-c3cnccn3)nc3sc4c(c23)CCCC4)C1,1.568084331,1231
O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,1.67660217,1713
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,1.601516784,763
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,1.853819846,342
COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,0.498310554,1766
Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,1.645225712,1028
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2,1.521661015,941
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,1.830267801,750
C#CCNC(=O)c1ccc(OC)c(OC)c1,1.42975228,2152
Cc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,-0.318758763,2020
COc1cc(F)ccc1-c1ncccc1NC(=O)C(C)C,1.539703239,433
CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.508529719,702
COc1ccc(CCC(=O)N2CCCNCC2)cc1,1.552668216,111
O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1,1.906873535,97
Cc1ccc(C(=O)COC(=O)c2cc(O)nc3ccccc23)cc1,-0.161150909,1914
CCCCN(C)C(=O)Nc1cc(C)ccn1,1.396548038,880
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,-1.0,2103
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,1.689308859,954
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,1.615213335,879
O=C(CN1C(=O)CCC1=O)Nc1ccc(F)c(F)c1F,1.698970004,2089
O=C(Cc1cccc2ccccc12)NCc1ccc(N2CCCC2=O)cc1,1.149834697,1974
CCNC(=O)C1CN(c2nc(C3CC3)nc3c2CCC3)C1,1.653212514,399
Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,1.343408594,362
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,0.774516966,23
Cc1nc(C(=O)NC2CC2)ccc1C#N,1.558348509,2063
O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,-0.086186148,1982
COc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.779596491,978
CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1,1.679064318,541
Nc1ccc2[nH]c(CCc3ccccc3)nc2c1,1.5594278,467
CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C,1.748962861,1390
O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,1.441066407,968
Cc1ncsc1C(=O)N1C[C@@H]2CCCN(C(=O)c3scnc3C)[C@@H]2C1,1.880241776,1124
Cc1ccc(F)c(N(C#N)Cc2nnc(C)o2)c1,1.649140064,2115
CC1=NN(c2ccc(F)cc2)C(=O)/C1=C(/C)Nc1ccc(S(N)(=O)=O)cc1,1.452859336,1183
O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,0.63447727,1651
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,1.706290957,1773
COc1cc2c(c(OC)c1OC)CCNC(=O)C2,1.695744275,1678
c1cnc(NCCc2cccc3cccnc23)nc1,1.567731963,1564
COc1ccc(-c2ccc(CNc3ccc(CN4CCC(C)CC4)cc3)cc2)cc1,1.167317335,1708
Cc1cccc(NC2CCN(C(=O)OC(C)(C)C)CC2)c1,-0.070581074,1795
Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1,1.781539969,953
COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,1.110926242,819
CCN(CC)C(=O)N1CCC(C(=O)O)CC1,1.779452183,1441
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,0.831229694,673
CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.59505509,537
CCN1CCC(CNC(=O)c2cc(C)nc3cc(F)ccc23)CC1,1.57054294,110
O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,0.84509804,113
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,1.260071388,49
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,1.545430829,724
Cc1nc(Cn2ncc3ccccc3c2=O)cs1,1.653887558,409
COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,1.532372134,297
c1ccc(Cc2nnc(NC3CCOCC3)s2)cc1,1.530967682,904
CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,1.430719888,1652
Cc1cc(F)ccc1NC(=O)c1cccc2cccnc12,-0.356547324,1817
CCN1CCc2ncnc(N(C)Cc3ccc4c(c3)OCCO4)c2C1,1.589949601,1343
Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,1.73239376,1674
Cc1nc(-c2ccccc2)ccc1C(=O)N1CCCS1(=O)=O,1.894924977,351
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,1.433289685,665
CC(C)Oc1ccc(C(=O)Nc2cccc(-c3nc4cnccc4o3)c2)cc1,-0.26760624,2024
CN(CCOCCOc1ccccc1-c1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,1.461798558,1170
CC(C)(O)C(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,1.464936429,714
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,-0.698970004,1929
Cc1cc(NC(=O)C2CCOCC2)sn1,1.751817788,212
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,1.059184618,1611
Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1,1.62838893,1033
Cc1ccc(-c2cnc(N)cn2)c2cccnc12,1.502973059,1226
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1,0.371067862,260
Cc1nc(-c2ccc(Cl)c(Cl)c2)n(CC(C)(C)O)n1,1.622524862,477
CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,1.666892211,727
O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1,0.835690571,788
Cc1cc(NC(=O)c2cccs2)no1,1.500099192,517
COCc1noc(-c2ccc(-c3cc(C)cc(C)c3)nc2)n1,-0.677780705,1856
Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,1.147985321,1565
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,1.562292864,308
CCc1c(N)cnn1-c1ccccc1C,1.569841899,497
CCNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,1.732876041,252
COc1ccc2c(c1)C(=O)N(c1ccccc1OC)C(=O)C2,1.605089462,2091
N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,1.103461622,1365
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,0.278753601,1726
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,1.726482697,8
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,1.761927838,39
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,1.330819467,554
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.229809783,10
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,-0.698970004,2118
CCc1nnc2n1CCN(C(=O)c1ccccc1Oc1cccnc1)C2,1.637289548,1083
CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,1.251881455,1734
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1,1.592509848,1044
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,1.759667845,40
Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,1.719828286,344
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O,1.522313795,216
CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.507855872,1625
CN(C)S(=O)(=O)Nc1ccc2sncc2c1,1.72916479,2105
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,1.623662707,492
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,1.863857962,1076
CCN(C/C=C/c1ccc(F)cc1)Cc1nc(COC)no1,1.504742636,132
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC(N)=O,-0.795880017,1898
COc1ccccc1C(=O)Nc1cccc(C#N)c1,1.519040039,814
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,1.539076099,851
CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2,1.099335278,1273
COc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,-0.455931956,2019
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1,0.550228353,1
CN(C)C(=O)Cn1cc(C(=O)O)ccc1=O,1.3232521,1555
Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,1.305351369,1447
CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,1.709439574,1256
CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,1.812311609,1360
CN(C)c1nc(N)nc(Sc2ccccc2)n1,0.492760389,1152
COc1ccc(-c2c(C)n[nH]c2C)cn1,1.167612673,418
N#CCn1c(C(=O)O)cc2ccccc21,1.618152733,2163
CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,1.467756051,169
C#CCNC(=O)Cc1coc2cc(OC)ccc12,1.751587005,1150
COc1ccc(Nc2ncnc3sccc23)c(OC)c1,1.60346916,438
Cc1ccc(C(=O)N2CCN(C(=O)NCC(=O)N3CCCC3)CC2)cc1F,1.87875152,123
O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,1.691965103,1693
CN1CCc2ncnc(N3CCCN(c4nccs4)CC3)c2C1,1.635986112,1085
O=C(c1cc(Oc2cccc(F)c2)nc2ccccc12)N1CCOCC1,1.206556044,2082
O=C(Nc1ccc(Cl)cn1)C1(c2cccc(Cl)c2)CC1,-0.48148606,1794
CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F,1.548389418,1045
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1.811239773,82
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1,-0.397940009,1818
CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,0.620136055,1468
COc1ccccc1N1CCN(c2nc(-c3ccc(F)cc3)cc(=O)[nH]2)CC1,-0.698970004,1829
CCC1(O)CN(c2ncccc2C#N)C1,1.356025857,988
Cc1nnnn1CCCc1ccccc1,0.753583059,2074
Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,1.566437492,1636
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2,1.705007959,579
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1,1.363799945,624
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,1.594171479,424
COc1ccc(-c2noc([C@@H]3CCCN3Cc3cccnc3)n2)cn1,1.418301291,871
COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,-1.0,1782
CNC(=O)CN(C)c1cccc(F)c1C#N,1.532754379,500
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1,1.786467477,1533
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.414137362,7
Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1,0.98811284,211
