SMILES,LOG HLM_CLint (mL/min/kg),uidx
Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,1.80260271,2201
Fc1ccccc1CN1CCN(c2ncccn2)CC1,1.927878283,547
COc1ccc2c(c1)CN(c1nc(C)cc(C)n1)CC2,2.110606543,1851
O=C(NCc1cccc(F)c1)c1[nH]nnc1-c1ccccc1,0.675686709,666
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,1.481858091,90
c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,0.771587481,711
Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,1.244103863,2230
Cc1cc(N2CCCC2c2cc(CCC(=O)O)cc(C)n2)ncn1,0.675686709,127
CCc1cnc(NCc2ccc(CN3CCCC3)cc2)nc1,0.675686709,1269
Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,1.240923479,2462
CCCNC(=O)C1(NCc2csnn2)CCCCC1,0.870228279,2049
COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,0.675686709,314
Cc1nccc(NC(=O)CCc2ccncc2)c1Cl,0.675686709,2349
CN1N=C(SCc2ccc(Cl)cc2Cl)Sc2c1cnn(C)c2=O,2.13664448,3020
COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1.417069656,2739
O=C(NN1CCOCC1)c1ccc(Cl)c(Cl)c1,0.675686709,2078
CC(=O)n1c(/C=C2/N=C(c3ccc(F)cc3)OC2=O)cc2ccccc21,2.035437744,1792
CN(Cc1ccccc1Br)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,1.165184952,1461
Cc1ccccc1-n1cc[nH]c(=O)c1=O,0.706973676,1360
COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1Cl,1.724816353,91
Cc1ccccc1N(CC(=O)N(C)C)S(C)(=O)=O,0.802910489,1200
CCNc1ccnc(-c2cccc(C(=O)NCCCc3cnn(C)c3)c2)n1,1.416474079,2219
CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,1.10761693,748
CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,0.675686709,1357
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,1.928616017,808
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,0.675686709,37
CC(C)(C)c1ccc(=O)n(CC2CN(CC3(O)CCCC3)C2)n1,0.801472314,1013
CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,1.504076488,1262
Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,1.445993182,2842
COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,1.563836919,2440
O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12,0.675686709,1039
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,0.675686709,1604
Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,1.208414481,927
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)CCc2ccccc2)CC1,2.313316625,1299
COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,0.675686709,617
COc1cccc(C)c1C(=O)N(C)Cc1ncc[nH]1,0.675686709,1881
CCOc1ncccc1-c1cc(Cl)ccc1O,1.77755006,396
COc1cccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)c1,1.762566038,2557
CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,1.662918302,1769
CNC(=O)c1ccc(N2CCCC2)nc1,1.650200637,234
CN1CCN(C(=O)c2cc(Br)cnc2Cl)c2cnccc21,0.958611658,1271
Cc1c(F)cccc1NC(=O)CN1[C@H]2CCCC(=O)N[C@@]2(C)C[C@H]1Cc1ccccc1,2.426639741,95
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,0.675686709,70
OC1CCN(c2nccc(-c3cccs3)n2)CC1,1.720969231,2255
CCCn1cnnc1CN(C)Cc1cc(C(C)C)on1,0.675686709,2607
COCCCNc1nnc(-c2ccncc2)s1,1.123165371,2091
Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,0.675686709,103
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,1.229015943,395
CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2,1.977385181,1168
Clc1ccc2c(Oc3cccnc3)ncnc2c1,1.222404291,273
O=C(C1CCCN(c2ccc(Cl)nn2)C1)N1CCc2ccccc2C1,2.096193705,1767
CS(=O)(=O)NCCN1CCc2c(Cl)cc(Cl)cc2C1,1.155062619,2332
NS(=O)(=O)N1CCN(Cc2c(F)cccc2N2CCCC2)CC1,1.383582005,2530
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3ccsc3)no2)CC1,1.212400703,1438
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1,2.105251234,444
Cc1cc(C(=O)N(C)CCCC2CCCC2)cc(C)n1,1.8057998,1989
O=C(Nc1ccn(Cc2ccccn2)n1)c1c(F)cccc1I,0.675686709,647
CCc1cc(NCc2cccc(OCCOC)c2)ncn1,0.967641564,463
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,0.675686709,623
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,0.675686709,860
CCN1CCC(N(C)c2ncnc3c2cnn3C)CC1,2.181949292,213
CCCN(CCC1=CCCCC1)C(=O)Cc1n[nH]c(=O)[nH]1,0.675686709,1934
NC1(c2noc(-c3cccnc3)n2)CCCCCC1,0.675686709,2765
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,1.549260818,363
COC(=O)[C@@H]1Cc2ncn(Cc3ccccc3)c2CN1C(C)=O,0.796851749,1282
CCC(=O)Nc1ccc(F)c(NC(=O)N2CC=C(C)CC2)c1,0.963929422,2307
Nc1ccnn1Cc1ccc(Cl)c(F)c1,0.675686709,1685
c1cc2cc[nH]c2c(CC2CN(C3CCCC3)C2)n1,0.675686709,1008
N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,0.675686709,3049
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,0.675686709,320
Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.375590463,1706
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(F)c2)C1,2.447729993,106
C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,0.675686709,2156
COCCc1n[nH]c(-c2ccc(N3CCN(C)CC3)cc2)n1,0.675686709,2054
Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,0.675686709,1367
CC(C)C(=O)Nc1ccc2cnn(C(C)C)c2c1,1.145910834,690
Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,2.079322369,1051
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.066176786,24
CCn1cc(NC(=O)c2ccccc2C)cn1,0.856184927,989
Cc1cc(Br)cn(Cc2ccc(C#N)cc2F)c1=O,0.675686709,2198
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,0.675686709,858
O=C(Nc1ccccn1)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,1.070222633,2003
COc1cccc([C@@H](C)n2cnc3cn(C)nc3c2=O)c1,0.675686709,2588
CCNC(=O)N1CCC2(CCc3ccccc3O2)CC1,0.794069584,932
CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCCC1,0.675686709,2574
C/C(=C/COc1c2occc2cc2ccc(=O)oc12)CO,1.261286665,1935
Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,1.342343711,2141
N#CCCCN1CCN(c2cc(C#N)ccn2)CC1,0.675686709,568
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,2.6977575,358
N#Cc1ccc(Cn2cncn2)c(F)c1,0.675686709,1087
CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,1.806383502,898
CC(C)c1noc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)n1,0.866346423,2528
Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,2.092731169,2457
COC(=O)N1CC(NCc2c(C)nn(C(C)(C)C)c2C)C1,0.675686709,2266
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@H]1OC(N)=O)C2=O,1.32255006,2056
CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21,1.466897264,1637
C[C@@H]1Cc2ccccc2N1C(=O)Cn1nc(-c2cccc3ncccc23)oc1=O,1.867909218,115
CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,0.675686709,633
CN(C)c1cncc(-c2ccc(C(=O)NC(C)(C)C)cc2)n1,1.272213037,2291
N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,0.675686709,162
Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,1.122576275,1258
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,1.727004157,55
Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,1.945399644,1655
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,1.64086885,397
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,1.543596268,151
Nc1ccc2c(c1)ncn2-c1ccccc1,0.880356199,2710
O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2,1.794104471,1472
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,0.675686709,928
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,1.710749017,42
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,1.10561236,794
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,1.058995094,430
Cc1cc(C(=O)NCC2(c3ccccc3)CC2)on1,0.675686709,1796
CCc1ccccc1-c1cn(CCc2cnccn2)nn1,1.393329472,681
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,2.60607381,591
COc1cccc(C(=O)N(C)CC(F)(F)F)c1OCCCN,0.675686709,2288
CO[C@H]1COCCN(C(=O)c2cccnc2)C1,0.675686709,892
CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,1.755813898,1761
Oc1cncc(/C=C/c2nc(-c3ccncc3)no2)c1,1.502481745,2811
Cc1nnc(CN(C)Cc2cnn(C)c2C)s1,0.675686709,2682
CCCc1cc(O)nc(SCC(=O)N2CCN(C)CC2)n1,0.675686709,1923
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1.113241232,153
COc1cc(CN2C[C@H]3CCc4c(nc(C)[nH]c4=O)[C@H]3C2)cc(OC)c1OC,0.675686709,1942
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,2.167981563,756
Cc1nc(CCNc2cnccc2C#N)cs1,1.745191942,2872
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,1.124764984,1949
Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C,1.527977713,1033
CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,0.675686709,1546
CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,2.088564854,1683
Cc1nc2ccccc2c(N)c1C(=O)/C=C/c1ccccc1,1.69904817,679
Cc1cc(N(CCO)CCCO)ncc1Br,1.094296397,2582
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,1.645746395,818
O=C(NCC1(c2ccccc2)CC1)c1cccnc1,0.675686709,1403
CN(C)c1nc(N)nc(Sc2ccccc2)n1,2.03213908,1229
CC(=O)Nc1ccnn1C1CCN(Cc2ccccc2C#Cc2ccccc2)CC1,1.916343387,1267
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.675686709,1854
O=C(OCc1cc(Cl)ccn1)c1ccc2[nH]c(C(F)F)nc2c1,2.711798796,1425
Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1,2.136095621,1759
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,0.990827051,30
CN(C(=O)c1cccc(C(=O)O)c1)c1ccccc1,0.675686709,2748
Nc1nn(C(=O)Cc2ccc(F)cc2)c2cccc(F)c12,1.222091886,2962
Cc1ccnc(-n2nccc2NC(=O)NC2(C)CCC2)c1,1.862137345,2010
CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,2.202093076,933
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12,1.791360769,1528
Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,1.1766121,2555
c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,3.096213889,68
O=C(Cc1csc(-c2ccc(F)cc2)n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.539561584,2869
CN(CCC1CCCCC1)C(=O)c1ccon1,1.606424362,283
COc1ccc(C)cc1-n1ccc(C(=O)Nc2c3c(nn2C)CCC3)n1,1.667069858,1276
N#Cc1cc(N2CC(CO)C2)nc2ccc(Cl)cc12,1.838364173,2788
Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,2.175874058,2474
Cc1ccc(CNc2cncc(-n3nc(C)cc3C)n2)cn1,1.370142847,2764
COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,1.970769805,1841
Fc1cccc(N2CCCC2)c1CN1CCN(Cc2ccon2)CC1,1.782164352,1883
CC(C)CCCNC(=O)c1[nH]ncc1Br,1.217957462,1976
NC1CCCC(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)C1,0.675686709,3073
CS(=O)(=O)Nc1ccccc1-c1ccncc1,0.675686709,2222
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,1.016991578,615
CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1,1.542613828,1771
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.962132469,1458
Cn1ccc(C(=O)NCCc2cc3nc(-c4ccncc4)ccn3n2)n1,0.945763923,2733
Nc1ccc2[nH]c(CCc3ccccc3)nc2c1,0.675686709,544
CCOc1ccc(-c2csc(N)n2)cc1,2.008761938,357
Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,0.918082785,206
c1ccc(C2(c3ccccc3)CCCN(Cc3nnc(C4CC4)o3)C2)cc1,2.390396318,1306
Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,0.675686709,464
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,0.675686709,409
CN(C)S(=O)(=O)CCCN1CCC(CCC(N)=O)CC1,0.675686709,2618
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,1.344411925,343
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,0.675686709,65
Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,2.255783707,1627
CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,0.845903839,1498
Cc1cccn(Cc2ccccc2F)c1=O,0.675686709,950
CCOC(=O)N1CCc2cc(NC(=O)c3oc(C)cc3C)ccc21,1.060017543,2709
O=C(Nn1cnc2ccccc21)c1c2c(nc3ccccc13)CCC2,0.675686709,1291
CC#CCCNC(=O)c1cccnc1C,0.675686709,2375
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,0.876967967,38
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,1.392028293,361
CCNC(=O)N1CCC(c2nc(-c3ccccc3)no2)CC1,0.675686709,451
CN1C(=O)c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)cc2C1=O,1.266607954,2724
C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,0.946157395,2522
Cc1nc2ccccc2c(C(=O)O)c1C,0.675686709,2841
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CCCC2)n1,0.675686709,2037
O=C(c1ccc(-c2ccncc2)cc1)N1CCC(F)(F)CC1,0.675686709,2992
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,1.226032503,611
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,1.799850374,855
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,0.675686709,801
N#Cc1c(Cl)nc(N)n1-c1ccccc1,1.069853021,2812
CCn1ncnc1-c1[nH]cnc1-c1ccccc1,0.675686709,175
Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,1.467045452,1795
COc1cc2nc(N)sc2cc1OC,0.675686709,581
Nc1cnc(Cc2ccc(F)cc2)nc1,0.675686709,731
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,1.243236538,3058
C#CCNC(=O)CCc1c(C)nn(C)c1C,0.675686709,1404
Cn1ccnc1-c1noc(NCc2ccccc2)n1,0.702775078,2525
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)OC1CCCCC1,1.021520064,2326
CC(C)CN1CC[C@H](c2nc3ccc(C#N)cc3[nH]2)C1,0.825361196,1447
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)F)n3)c(OCC3COC3)cc2n1,0.892094603,2073
Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,1.207149453,2144
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.395134107,1653
Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,1.731991449,1799
O=C([C@H]1CCCN(Cc2ccc(F)cc2)C1)N1CCc2ccccc2C1,2.526548619,318
Cc1nccc(NC(=O)c2ccc(Cl)nc2Cl)n1,0.71941416,1905
CN1CC(=O)N(CCCC(=O)Nc2cccc(C#Cc3cccs3)c2)C1=O,1.29444418,1099
CC(C)(C)C(=O)N1CCC(CN2CCCC[C@@H]2CO)CC1,0.675686709,1317
Cc1nccc(C2CCN(Cc3ncc[nH]3)CC2)n1,0.675686709,1374
COC(=O)c1cccc2c1CCCN2C(=O)c1ccc(F)cc1F,3.060029646,1972
O=C(O)c1cc(Cl)cc2cccnc12,0.675686709,1687
O=S1(=O)CCN(C2CCN(CC(F)(F)F)CC2)CC1,0.675686709,1884
CC(C)C[C@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@@H](O)C(=O)NO,1.742921423,2752
O=c1c2ccccc2nc2n1CCN(Cc1ccc(F)cc1)CC2,1.56944414,2679
O=C(c1cn(Cc2cncn2Cc2ccc(Br)cc2)cc1-c1cccc2ccccc12)N1CCOCC1,2.17634597,2065
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21,1.902481549,455
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,0.675686709,2009
O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1,0.675686709,1575
O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1,0.675686709,311
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,2.601584178,41
Cc1ccc(OCC(=O)Nc2cc(C)on2)nc1,0.675686709,2756
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,2.020460728,710
Cc1nc(O)c(Cl)c(N(C)CC2CCN(C)CC2)n1,0.675686709,2578
Cc1nc(-c2cccc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)c2)no1,0.675686709,2051
O=C1CCCN1C(=O)COc1cccc(-c2nnco2)c1,0.675686709,1377
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,1.64823312,2139
COc1ccc(C)cc1S(=O)(=O)NCCC(=O)Nc1ccccc1C,1.96363202,2290
COc1ccc(C)nc1-c1ccc(OC)c(OC)c1OC,0.675686709,2589
Cc1noc(C)c1COc1ccc2ncccc2c1,1.938479696,3029
Cc1ccc(NC(=O)c2ccn(C(C)C)n2)cc1N1C(=O)CCC1=O,0.675686709,2859
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,0.675686709,1805
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,2.174678956,1391
COC(=O)C1=NOC2(CCN(CCCCCF)CC2)C1,2.299204298,2449
CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,0.675686709,740
Cc1noc(CCNc2cccc(F)c2C#N)n1,1.6098291,2747
O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,1.854919088,280
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,2.265991663,1115
COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,0.675686709,834
Cc1ccc(F)cc1S(=O)(=O)Nc1ccc(C(=O)N2CCCC2)cc1,2.10504328,2330
COc1ccc(CNCc2cccc3ccccc23)cc1,2.286790932,724
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.028327198,338
Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,0.675686709,2120
O=C(Nc1ccc2[nH]ncc2c1)[C@H]1CCCNC1,1.162026432,1866
Cc1cccc(CNC(=O)Cn2c(=O)oc3cccnc32)c1,0.675686709,3013
CCNC(=O)C1CN(c2nc(C3CC3)nc3c2CCC3)C1,0.675686709,476
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,1.644123341,101
Cc1c(C)n(Cc2ccccc2)c2ncnc(N)c12,1.203875623,1016
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,1.552510041,1432
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,0.675686709,2784
CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,0.675686709,207
COc1ccccc1-n1ncc2c(=O)[nH]c(SC(C)c3ccccc3)nc21,2.350095969,2924
N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,1.047508506,1130
O=C(Cn1c(-c2ccc(F)cc2)nc2ccccc21)N1CCOCC1,0.675686709,561
O=C1CC[C@H](O)[C@@H](c2cccc(Cl)c2)N1Cc1ccccc1,1.038620162,1067
COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,1.333265861,405
O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,2.645352502,259
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,1.399483352,631
CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3ccc(F)cc3F)CC2)OC[C@]1(C)O,0.675686709,1979
CC(=O)N1CCN([C@H]2CCN(C(=O)c3cc4cc(Cl)ccc4o3)CC[C@@H]2O)CC1,0.905148002,1944
COc1cccc(C(=O)C[n+]2cc(-c3ccc(F)cc3)n(C)c2N)c1,0.675686709,309
O=c1c2oc3ccccc3c2ncn1Cc1ccc(F)c(F)c1,1.909775261,2643
Cc1ccc(S(=O)(=O)N2CCCc3ccc(NS(=O)(=O)c4ccc(F)cc4C)cc32)cc1,2.269490384,2896
c1cnc(NCc2cnc3ccsc3c2)nc1,1.096249383,2603
CN1C(=O)[C@@H]2CN(CC3=CC[C@H]4C[C@@H]3C4(C)C)C[C@@H]2C1=O,2.31529425,2559
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.675686709,120
CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F,0.675686709,1122
COc1nc2c(cc1CNC(=O)N1CCC[C@@H]1CO)C(=O)N(C1CCCC1)C2,0.931762888,1994
c1nc(N2CCC3(CCCCC3)C2)c2cn[nH]c2n1,0.920801382,1945
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,2.282135893,23
COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,1.805113286,196
CC(C)n1nnnc1-c1ccc(N)cc1F,0.675686709,1416
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,1.176987875,796
O=C(OCC1CCSCC1)c1cccc(-n2cccn2)n1,2.831560733,2398
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,2.118535869,629
CC(C)c1nnc(NCc2ccn(C)c2)o1,0.675686709,895
CN(C)c1cnn(CCC(C#N)(c2ccccc2)c2ccccc2)c(=O)c1,2.092874971,1235
[2H]c1nc(C)nc([2H])c1-c1cc(NC[C@@H](C)c2cccc3c(C(=O)NC)ccnc23)ncn1,0.733357788,1864
CCNC1=N[C@H]2[C@H](O[C@@H](CO)[C@H](O)[C@@H]2O)S1,0.675686709,2830
O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O,0.675686709,1322
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,1.654744316,814
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,1.877521077,785
C[C@@]12CCCN1C(=O)[C@H](C1CCCCC1)NC2=O,0.675686709,2087
O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1,0.908699432,659
CN(C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)CCCCNC(=O)CCCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,2.104937561,2941
COc1ccc(-c2c(C)n[nH]c2C)cn1,0.675686709,495
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,1.093771782,900
CCOC(=S)SCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,2.426057211,1342
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,0.762078087,2612
CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1,0.675686709,214
O=C(Nc1cn(CCOCC(F)(F)F)nc1-c1ccccn1)c1coc(-c2cn[nH]c2)n1,1.713767664,2294
